node_id,in_degree,out_degree,clustering_coefficient,triangle_count,betweenness_centrality,closeness_centrality,eigenvector_centrality,mean_neighbor_degree,max_neighbor_degree,mean_neighbor_clustering,mean_neighbor_betweenness,mean_neighbor_closeness
28265,2,2,0.16666666666666666,1,0.0006789401943789396,0.12174823848263078,9.060401100456461e-05,3.75,5,0.225,0.00047845282682467934,0.1291867973038038
941,5,0,0.3,3,0.00031819952073856075,0.13448407108807678,0.0003469352165764125,4.4,8,0.19523809523809524,0.0009196946841076489,0.13513095818286142
1152896,0,5,0.1,1,0.003077878221830341,0.16268435663919875,0.004565113193719814,6.2,10,0.09047619047619047,0.005148428524976638,0.15616753528453592
943,3,2,0.1,1,0.0012987476709536538,0.14029485571932132,0.0006249986298544712,5.2,8,0.15523809523809523,0.0014851310400578065,0.14023019465240624
91852,1,4,0.2,2,5.5613427488645405e-05,0.13117169366817136,9.015027359869881e-05,5.0,7,0.20476190476190476,0.0009774383762006689,0.13850305430515147
1034,1,3,0.16666666666666666,1,0.0010417514532371638,0.15256830795661402,0.0038582305490136525,4.25,5,0.3,0.001303366319792721,0.15451596184598518
1026,5,0,0.1,1,0.0024918741299452445,0.15304978989268875,0.0004345465911500774,2.6,4,0.23333333333333334,0.0011200794496170814,0.14600926725960944
1102550,0,4,0.0,0,0.0038807067187183876,0.17701099020515756,0.002032734154040449,11.75,32,0.12395833333333334,0.008237643254364968,0.17270890428635408
1105231,0,2,0.0,0,0.0006779390761298553,0.13119434332173444,3.036600126233234e-05,3.0,5,0.05,0.0012459370649726222,0.13391952960595593
1129798,0,1,0.0,0,0.0,0.13117924268369094,3.0219071067781475e-05,5.0,5,0.1,0.0024918741299452445,0.15304978989268875
1153945,0,2,1.0,1,0.0,0.13809345213085022,0.0002983051655243994,4.5,5,0.13333333333333333,0.001766812791591204,0.15280904892465139
1107062,0,3,0.0,0,7.42821517000075e-05,0.15320409469497337,0.004626027022627067,5.666666666666667,7,0.049206349206349205,0.0012337879707606059,0.16343097302322582
1035,3,2,0.0,0,0.00029175600291678753,0.14521058296947273,0.002582995873405376,5.2,11,0.05515151515151515,0.0013983953825169107,0.1564498816047255
1110515,0,4,0.0,0,0.0010839896505739084,0.1522930794996869,0.005274106650666954,5.25,12,0.03787878787878788,0.000901459959435481,0.14672880828545604
1154525,0,3,0.6666666666666666,2,1.092128999000975e-06,0.003298327088500712,5.546314774946697e-19,5.666666666666667,8,0.21349206349206348,2.5611941872404813e-05,0.003695754727401484
1213,3,1,0.3333333333333333,2,1.2559483488511213e-05,0.0032518717773950684,4.906644059826277e-19,3.75,8,0.6934523809523809,1.3714182378079955e-05,0.003162696207815638
409725,0,2,1.0,1,0.0,0.0024562010233515944,1.5680809295823956e-19,3.0,4,0.6666666666666666,6.279741744255607e-06,0.0028540364003733316
8766,1,1,1.0,1,0.0,0.0024562010233515944,1.5680809295823956e-19,3.0,4,0.6666666666666666,6.279741744255607e-06,0.0028540364003733316
102938,1,3,0.6666666666666666,2,0.0003388330219400525,0.1212947275900284,4.3427363157808505e-06,3.0,4,0.6111111111111112,0.0008840955588765281,0.12272467428331536
1237,4,0,0.16666666666666666,1,0.002313453654689532,0.13973580927365215,5.7177572796077996e-05,3.0,3,0.3333333333333333,0.001044191671195023,0.13481627122103196
1102400,0,3,0.0,0,0.0006365136120155306,0.13677590884319316,8.618168363401984e-06,4.0,5,0.05555555555555555,0.0013878245947142808,0.14330150568475755
143676,1,3,0.6666666666666666,2,0.0003388330219400525,0.1212947275900284,4.3427363157808505e-06,3.0,4,0.611111111111111,0.0008840955588765281,0.12272467428331536
1246,5,0,0.0,0,0.0014202643456959927,0.15061256249978947,5.600263084346191e-05,5.6,10,0.12,0.001664808221493752,0.1523234459714861
1104007,0,4,0.16666666666666666,1,0.001449317184079274,0.1550592191069261,8.458501737015938e-05,12.0,21,0.03047201336675021,0.00951253628196465,0.15965879379520093
42207,1,4,0.3,3,0.00018338765493635688,0.14156701576745628,2.3100735900745332e-05,7.2,12,0.2187878787878788,0.0015447291793257688,0.15073849387809096
57764,1,5,0.06666666666666667,1,0.0031473265667870745,0.16792180056518444,0.0003469758129541973,4.833333333333333,12,0.17929292929292928,0.002867969514628234,0.16003572724671666
6125,5,5,0.06666666666666667,3,0.0029074960896505243,0.16029328557467043,0.0003424620216990911,7.4,21,0.13505602240896358,0.0039034041053815057,0.15561587002636382
1102625,0,3,0.0,0,0.0017871314690513177,0.1749593583721073,0.0005593935301088645,15.666666666666666,34,0.035710041592394534,0.022756812287697017,0.17857331364055337
1272,32,2,0.0071301247771836,4,0.0631867210068845,0.21244948465577534,0.007273304846928033,5.235294117647059,32,0.14607259570494865,0.00463033716219487,0.18189932431872374
1108167,0,5,0.4,4,0.006964172466606739,0.1757959679833267,0.0005292743955135103,14.0,34,0.18926152279093458,0.01433066927920123,0.16723229371936046
1120962,0,3,0.0,0,0.0021972922273995987,0.18359810880965072,0.0010559240604794263,21.666666666666668,34,0.02883173471408766,0.03237407542910773,0.19827113149967168
112378,5,5,0.17777777777777778,8,0.004795040771312994,0.18308196954793685,0.0006162309998523114,9.3,34,0.3135268652915712,0.007880742696781642,0.16966002470038996
1123867,0,2,0.0,0,0.00044464837888388663,0.1784243069175588,0.000694663576967486,27.5,34,0.044041252864782277,0.03949744421460944,0.19905566685634796
1128256,0,2,0.0,0,0.0006779390761298553,0.17254886607659453,0.0005083250330501798,17.5,34,0.0035650623885918,0.03159336050344225,0.17884854022732732
1129208,0,3,0.0,0,0.0019397984638776656,0.1811180390045144,0.0012132819968001505,17.666666666666668,34,0.05023995612230906,0.025941240599869814,0.19491217882192843
1135358,0,2,0.0,0,0.00022842962653728496,0.18010196909543408,0.001244579252087919,25.5,34,0.007241532976827094,0.04238879546529873,0.20850287751912044
157805,1,2,0.3333333333333333,1,0.0030501978052611877,0.17852212726126362,0.0005542845694259285,20.0,34,0.06269416857652152,0.028262856048774713,0.18477865358434334
18615,3,5,0.23809523809523808,5,0.007045818365336144,0.18214563855456398,0.0005965310430891877,14.142857142857142,34,0.09284800919390238,0.013969227880772593,0.1721355581933087
192734,0,3,0.3333333333333333,1,0.0011577531042522256,0.1753496823503203,0.0005655892754443336,16.666666666666668,34,0.14311744899980194,0.022465242346578106,0.1825574548875548
20593,0,3,0.3333333333333333,1,0.0014755523358878598,0.1751072075648624,0.0005161400704064334,15.0,34,0.1372973431796961,0.021772074251219797,0.17446388147275105
27230,1,3,0.16666666666666666,1,0.0017480203802975498,0.17602676043492266,0.0005495231358903245,17.0,34,0.25930941291472603,0.01979329989464248,0.17067495882433353
284414,1,1,0.0,0,0.004161676341359173,0.17305979203339258,0.0005083897624337502,18.5,34,0.0035650623885918,0.03336362786087269,0.17938466404029663
30895,5,5,0.1111111111111111,5,0.009124144893260563,0.19287278057808543,0.0020990810640034233,11.7,34,0.22480827995533875,0.012896597469173054,0.18645254968073685
30901,0,5,0.3,3,0.003704608244781587,0.17997398506686252,0.000727148893865948,13.0,34,0.06304218657159832,0.016875816741318356,0.18162722135559917
444240,0,3,0.3333333333333333,1,0.0005570130207337275,0.184923780697048,0.004489910581161342,18.333333333333332,34,0.09959893048128343,0.02809630206672518,0.19912722494764146
520471,1,1,0.0,0,0.0006779390761298553,0.17254886607659453,0.0005083250330501798,17.5,34,0.0035650623885918,0.03159336050344225,0.17884854022732732
52835,1,2,0.0,0,0.0015358732586381125,0.17585021762627787,0.0006569976209535355,17.333333333333332,34,0.03293226381461675,0.024100841892802902,0.18728468099076578
552469,0,2,0.0,0,0.00044464837888388663,0.1784243069175588,0.000694663576967486,27.5,34,0.044041252864782277,0.03949744421460944,0.19905566685634796
560936,2,4,0.2,2,0.020870622527247792,0.1922059634768373,0.0011430373108514945,24.8,74,0.2117324370426707,0.032638652646386754,0.18685614895166178
591016,2,2,0.3333333333333333,2,0.0017708991477890226,0.17628542311460274,0.0005526716911759016,18.25,34,0.2509760795813927,0.020060200153962465,0.17194412627198685
636098,0,3,0.3333333333333333,1,0.001349015480447335,0.18560137780895805,0.0016421237847119284,30.333333333333332,36,0.04364654952890248,0.04294579621220159,0.20171914475171474
65653,2,5,0.0,0,0.0037147879433780903,0.18095986986915003,0.0009466041499159726,11.428571428571429,34,0.007611995847289965,0.013887733330158636,0.17541334890403196
6917,2,5,0.23809523809523808,5,0.0036088068579502933,0.17806191085632478,0.000596416961203372,12.714285714285714,34,0.3624625216655577,0.011890594214971925,0.1670365507842901
6923,6,3,0.1388888888888889,5,0.004327752869217297,0.17676390235531708,0.0006107903341171868,10.11111111111111,34,0.17450788722135968,0.00911504996564611,0.1627435915876513
85452,2,2,0.0,0,0.0019331416231435409,0.17920988449342037,0.0007051014466327649,15.75,34,0.022020626432391138,0.0200314434821947,0.17729020108892088
85688,5,1,0.06666666666666667,1,0.004241493998792786,0.18454947136845712,0.0010491370599027571,15.666666666666666,34,0.06307169496023986,0.018149642379695557,0.18344891719276876
93923,1,3,0.5,3,0.000835357745869034,0.17453066775435022,0.0005635999390598658,13.0,34,0.1281714200831848,0.01720326482631821,0.1740455221566515
97892,0,4,0.16666666666666666,1,0.004826257011668959,0.1912223591335414,0.0018367637706078735,20.75,34,0.04417317146800069,0.03202819550139355,0.1985360320199598
1031453,0,2,0.0,0,0.00025394861686777544,0.18342081925418954,0.0018391122593076912,53.0,74,0.034396982599037396,0.05712950131554211,0.2095973778071359
1365,74,0,0.006293965198074787,17,0.08534091150396642,0.20324302459846758,0.007869047858414373,3.1486486486486487,10,0.20655298155298155,0.0023620754237423207,0.1765009195374073
1102407,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1105062,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1106287,0,4,0.3333333333333333,2,0.0037602879508288906,0.17494592991571217,0.0009005973991028437,28.75,74,0.09200909736012475,0.03001468755368882,0.1821444068127629
1108050,0,3,0.3333333333333333,1,0.003599427951870829,0.16724415003828702,0.0005627202231815265,35.333333333333336,74,0.08820909951046936,0.03158387217307105,0.16792525549432766
1110494,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1110998,0,4,0.5,3,0.002171916158078645,0.18701760099046716,0.0046952953283560415,24.5,74,0.19580426053028793,0.028655379947221667,0.19443757245273488
1113995,0,2,0.0,0,0.0018164064642458946,0.17736911686808915,0.0010208417372433952,42.0,74,0.014258093710148505,0.04783977418232125,0.19583373520044128
1114153,0,2,0.0,0,0.00017394622480455983,0.17063711041112545,0.0007484608136156869,53.5,74,0.017351528053582848,0.05728186874438427,0.19586489776486737
1114388,0,3,0.0,0,0.0021301321121236236,0.1808880660956919,0.004063220322660472,27.333333333333332,74,0.04654243284380271,0.029953185776100535,0.18113308161993666
1114605,0,2,1.0,1,0.0,0.16641385127194377,0.0005891517427708252,38.0,74,0.5031469825990373,0.04267045575198321,0.18482843793520567
1116347,0,5,0.1,1,0.004639222694853725,0.19165648035582392,0.0050531891101997465,38.6,78,0.020085799366621283,0.03837611483410156,0.19363823152092718
1116594,0,2,0.0,0,0.0010037648550757401,0.16647462174056485,0.0005535391916127938,39.0,74,0.0031469825990373935,0.04334969628183687,0.17230843535548304
1117653,0,2,0.0,0,0.0009780130495170014,0.16684017866138295,0.00055110194890221,38.5,74,0.16981364926570405,0.042853357289731935,0.1731379066538966
1119140,0,3,0.0,0,0.0030638110731961653,0.18178248033111202,0.004063893356567298,28.0,74,0.10209798839935826,0.03033718292125126,0.18288508032383377
1120211,0,2,0.0,0,7.428630721298528e-05,0.17107253984327633,0.0006450703218398578,39.0,74,0.0031469825990373935,0.0441371673087573,0.19254175645048283
1120866,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1128839,0,3,0.0,0,0.0019170304344069493,0.19525188631761298,0.0031486819818816944,57.0,74,0.02565568070705057,0.08011995317915571,0.2130067490222843
1129443,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1130600,0,4,0.6666666666666666,4,0.0016119359411769457,0.1893951409116588,0.0032480668598556346,35.75,74,0.20883155581564772,0.03928035947839184,0.20549747033495197
1131647,0,2,0.0,0,0.0006837281571064905,0.18626873587250256,0.0018576609842244482,69.5,74,0.007233521060575855,0.10572088420517467,0.21153425802552434
1131745,0,2,1.0,1,0.0,0.17281050196147185,0.0006080823712785131,42.0,74,0.025369204821259615,0.05111295540989421,0.1947939502027579
1131748,0,2,0.0,0,0.0006837281571064905,0.18626873587250256,0.0018576609842244482,69.5,74,0.007233521060575855,0.10572088420517467,0.21153425802552434
1132922,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1132968,0,5,0.2,2,0.01138137760091395,0.16860496492875313,0.000575540043560335,26.2,74,0.16076618220217653,0.02320115126692882,0.15961590461156544
1135368,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1136422,0,2,0.0,0,0.00017066940783504208,0.17966189965096663,0.0011296372093424355,43.0,74,0.07132880078085557,0.05339751498434159,0.20604567030142426
1136442,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1152143,0,4,0.0,0,0.002937797789960723,0.18202927015427356,0.004335217059967968,21.0,74,0.0515734912995187,0.02296252290877444,0.17879146988150907
1152821,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
1154169,0,2,0.0,0,0.0006837281571064905,0.18626873587250256,0.0018576609842244482,69.5,74,0.007233521060575855,0.10572088420517467,0.21153425802552434
120084,1,4,0.1,1,0.006000568431633143,0.16731780965072404,0.0005604183443417731,18.0,74,0.15459212637294828,0.017961386891009505,0.1554462984436377
139865,2,2,0.16666666666666666,1,0.0011993778752248812,0.1664989423573275,0.0005667384587756921,20.25,74,0.16824015796618536,0.02137445847457564,0.16084710963794202
157401,1,2,0.0,0,0.0013616672332363456,0.1862991843785708,0.0018667031276713513,46.666666666666664,74,0.004822347373717236,0.07048058947011644,0.19264603297801217
171225,0,2,1.0,1,0.0,0.16724415003828702,0.000617946480919507,39.5,74,0.2531469825990374,0.042783753413939724,0.18902068871303035
184918,2,4,0.5,5,0.00022659532391303697,0.1747983528275931,0.0010024896744005927,23.6,74,0.4202739445547664,0.02324665902192658,0.1844148741179244
188318,1,3,0.5,3,0.002171916158078645,0.18701760099046716,0.0046952953283560415,24.5,74,0.19580426053028793,0.02865537994722167,0.19443757245273488
188471,1,4,0.6666666666666666,4,0.0016119359411769457,0.1893951409116588,0.0032480668598556346,35.75,74,0.20883155581564772,0.03928035947839184,0.20549747033495197
22835,2,1,0.3333333333333333,1,0.00026939890452889716,0.16646246409638601,0.0005954990105090904,26.333333333333332,74,0.44654243284380263,0.028447296039773765,0.17130795112644082
23448,0,3,0.3333333333333333,1,0.0003014191464624932,0.17089297652360277,0.0008013783050628853,39.0,74,0.0708269446283145,0.03871483275223157,0.1887668545889449
23502,2,4,0.4,4,0.0014783921862699173,0.18831547594777046,0.00206766182550692,31.4,74,0.25289340842423036,0.043251873989196755,0.1902403827174223
23507,7,4,0.08333333333333333,3,0.004399840777126936,0.17855009563463994,0.0010490894056475338,11.333333333333334,74,0.1562548850220083,0.010325884560538533,0.17538462245252162
237521,1,1,0.0,0,0.0053862034909359004,0.16783524930946275,0.0005594068987658504,52.0,74,0.03762974121972705,0.05370926778380586,0.17772737276239953
26850,1,1,1.0,1,0.0,0.16641385127194377,0.0005891517427708252,38.0,74,0.5031469825990373,0.04267045575198321,0.18482843793520567
330148,2,3,0.6666666666666666,4,0.00019116543459446968,0.17478494907382974,0.0009622297513356744,29.25,74,0.23367576402679144,0.029067181249737874,0.18871090607627458
340299,1,2,0.0,0,0.006799715476367037,0.16703579956557335,0.0005563966968709047,28.333333333333332,74,0.0973360836374535,0.03063610543384236,0.1624245604600415
39904,0,2,1.0,1,0.0,0.16642600181599107,0.0005895947447985016,38.5,74,0.16981364926570405,0.04280515520424766,0.1848527443474268
49482,4,3,0.19047619047619047,4,0.005633330457732524,0.18961571590315396,0.0021819840585472856,26.857142857142858,74,0.3537442094805109,0.0356620582363252,0.18105167769022007
562123,1,3,0.6666666666666666,2,0.00036146377974442844,0.17415728307394665,0.000664403864416334,29.0,74,0.12828846458983445,0.036358780319915705,0.19014506984852694
628500,2,4,0.7,7,0.0016120041992393832,0.1894108792481148,0.003459699468928224,29.2,74,0.29373191131918486,0.031746661119336377,0.2022738567830021
648232,1,1,0.0,0,0.00046232009285741214,0.16713378214340915,0.0006300328404380867,38.5,74,0.0031469825990373935,0.04305135609450606,0.18264563148279037
649731,2,2,0.3333333333333333,2,0.00035610794829067167,0.16939436094469484,0.000697834554710454,24.5,74,0.2168512690772965,0.02283950450917186,0.17922073480895703
69392,1,3,0.16666666666666666,1,0.004626481496190813,0.18063004365415752,0.0007092162826159153,32.25,74,0.0797786195046469,0.044378987540273765,0.1879021785983214
7276,1,4,0.5,5,0.0010984250891492454,0.1707905380542345,0.0008361801606678164,24.4,74,0.2736072778880998,0.0236962331698802,0.17227195522034577
7297,3,4,0.3333333333333333,7,0.0030017034112762198,0.17501309281878177,0.0009830058086395376,18.857142857142858,74,0.2750256066547651,0.017585115369625086,0.17061896717891872
77758,9,1,0.044444444444444446,2,0.016884999315822005,0.1863448758070482,0.0008607685862927578,15.2,74,0.3621093119532113,0.016038526101144097,0.1739567865770934
782486,0,3,0.0,0,0.001012000398722239,0.18356853675379026,0.0018760467328344569,36.666666666666664,74,0.022931321732691596,0.03834889800212116,0.19354489872724026
83826,1,3,0.3333333333333333,2,0.002312457337118403,0.18897119224604658,0.0021207797796275463,44.0,74,0.09405236659089398,0.06110622058649509,0.19662530422450702
85299,3,1,0.0,0,0.0032346332724847277,0.1920116688460798,0.004987161066108854,23.0,74,0.08728777701380441,0.02859802918266801,0.19601932878416153
853150,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
90888,3,2,0.1,1,0.007669252423371686,0.19315062459722174,0.002098106170114615,30.8,74,0.08860769413851606,0.04496224123143448,0.19522587858486679
93555,5,1,0.3333333333333333,5,0.0025342547649474323,0.16726869603521052,0.0005713048942409695,15.666666666666666,74,0.4788267719774569,0.014491437416323276,0.15912489597072696
948299,0,3,0.0,0,0.0014986002432195605,0.18886158926769522,0.00205803053618969,57.333333333333336,74,0.014292044343414205,0.0802215314650505,0.20385176232743862
948846,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
949318,0,1,0.0,0,0.0,0.1664017025019575,0.0005480912616504448,74.0,74,0.006293965198074787,0.08534091150396642,0.20324302459846758
949511,0,2,0.0,0,0.0006837281571064905,0.18626873587250256,0.0018576609842244482,69.5,74,0.007233521060575855,0.10572088420517467,0.21153425802552434
950052,0,2,0.0,0,0.00017394622480455983,0.17063711041112545,0.0007484608136156869,53.5,74,0.017351528053582848,0.05728186874438427,0.19586489776486737
950305,0,2,0.0,0,0.005408222803052829,0.16659629592689765,0.0005507816242128572,38.0,74,0.0031469825990373935,0.045037508841192946,0.17218588976415278
1102567,0,2,1.0,1,0.0,0.14779034694104998,4.724372555545246e-05,9.0,16,0.5083333333333333,0.009813701033670304,0.1619629627013346
1481,16,0,0.016666666666666666,2,0.019627402067340607,0.17613557846161917,0.0006309229668634317,3.625,6,0.25625,0.0027421825597485285,0.15902431325896704
1106052,0,3,0.3333333333333333,1,0.0007019689888181764,0.16411336459585382,0.0002580742114085922,8.666666666666666,16,0.38650793650793647,0.007588446599430444,0.17403341942225029
1108267,0,5,0.0,0,0.0029800725940552957,0.16532752019089098,0.0014125101020524512,8.8,16,0.112987012987013,0.006959355331386674,0.16749260167842095
1111614,0,1,0.0,0,0.0,0.14778076509801696,4.395050430823783e-05,16.0,16,0.016666666666666666,0.019627402067340607,0.17613557846161917
1113934,0,5,0.0,0,0.007917550642566157,0.18712507354665575,0.000950259553276828,9.6,17,0.06289915966386554,0.010809430917221472,0.17938148473108947
1114864,0,4,0.0,0,0.0021888428416023636,0.16108625589200096,0.00010571267782738468,9.0,16,0.027976190476190474,0.00765098371509077,0.16514013247239634
1117184,0,4,0.16666666666666666,1,0.0018395137145996183,0.1503740942651942,5.2525446332695246e-05,7.0,16,0.28988095238095235,0.005693346921012643,0.1501211182682737
1119295,0,3,0.0,0,0.004230661755881315,0.15600373149488836,8.021661394030562e-05,17.0,31,0.015591397849462367,0.012649038008865873,0.15956206203934373
1120563,0,5,0.5,5,0.003978065596673896,0.15019573806482694,4.8371352519052396e-05,8.6,16,0.2866666666666667,0.0053959656176676505,0.1447539217487749
1153891,0,4,0.5,3,0.0033992086409880455,0.14960426101810276,4.81728066566981e-05,8.0,16,0.3404761904761905,0.006073493703382555,0.14707670862080846
200480,0,5,0.1,1,0.005328460762465191,0.17724498607090308,0.0013922123519629966,15.0,36,0.050238095238095234,0.0156487946376452,0.17488828153477048
399173,0,1,0.0,0,0.0,0.14778076509801696,4.395050430823783e-05,16.0,16,0.016666666666666666,0.019627402067340607,0.17613557846161917
4878,1,1,1.0,1,0.0,0.14779034694104998,4.724372555545246e-05,9.0,16,0.5083333333333333,0.009813701033670304,0.1619629627013346
521207,1,5,0.06666666666666667,1,0.003019369684670599,0.15436614661193374,6.41861265239625e-05,6.5,16,0.24880952380952379,0.00478690185472515,0.15212491918929927
521269,1,2,0.3333333333333333,1,0.0006779390761298553,0.14990927463806733,4.8659783521377624e-05,7.666666666666667,16,0.027777777777777776,0.007548923917337069,0.1531223623166896
1134022,0,2,0.0,0,1.2800168334595478e-06,0.15591836109664228,0.011070720037274408,13.0,17,0.14133986928104575,0.0023409280321339816,0.18353743722201069
152483,2,2,0.16666666666666666,1,0.0006893269171280038,0.15260916717138548,0.01759762005899444,10.5,17,0.1292892156862745,0.001386764955712083,0.1682088436370781
1694,1,2,1.0,1,0.0,0.15073208047029585,0.007026723789765414,10.0,17,0.2107843137254902,0.0013218611594438964,0.16559443963219286
39474,1,3,0.3333333333333333,1,3.594924621711542e-06,0.15090172266612473,0.010844590526650343,8.333333333333334,17,0.4516339869281045,0.0013315915799059046,0.170194021223152
647413,0,3,0.3333333333333333,1,1.0196075762653968e-05,0.15098168648551458,0.011585927391643895,11.0,17,0.19001782531194297,0.0019443802405238794,0.17025117973673787
1115291,0,4,0.3333333333333333,2,0.0014392283252212979,0.14915394064074164,1.3125608336733036e-05,4.75,9,0.3680555555555555,0.0017870066300241236,0.14422305463796461
1717,5,4,0.1388888888888889,5,0.006751906525326523,0.17490565691158794,0.00018433095422724008,9.444444444444445,40,0.3476366226366226,0.01573301789813765,0.1660961599461866
1116336,0,2,1.0,1,0.0,0.1479822450738047,2.558301685514424e-05,10.5,12,0.1148989898989899,0.022816029683825227,0.1739761552426074
1135108,0,3,1.0,3,0.0,0.17136835733191594,0.00015597564812445025,20.333333333333332,40,0.08087283087283088,0.04499206585425602,0.18519435796983366
50381,1,3,0.0,0,0.0022627610116645854,0.15452311849175063,2.0920267587451593e-05,6.333333333333333,9,0.2574074074074074,0.0033661959583323985,0.16172208872934135
733167,1,1,0.0,0,0.0001820694757717215,0.14892006539081495,1.660567795846822e-05,5.5,9,0.06944444444444445,0.0034609233287164003,0.1630237627728755
35797,10,4,0.07692307692307693,7,0.02129127804065372,0.19818889843246792,0.0045855884780564475,7.0,40,0.34051067979639404,0.009744049578908854,0.1772149014157889
1786,1,3,0.0,0,0.002075128258722113,0.17782575447587876,0.00040916992128661885,11.75,21,0.13351648351648351,0.011896633715190343,0.1790904366742972
1114502,0,5,0.0,0,0.0015415746191217454,0.16914295939980808,0.005085013571088828,4.8,8,0.1,0.004535136380072725,0.16889869905119528
1817,1,1,0.0,0,9.813189141024716e-05,0.15843264897976045,0.003721827396858936,8.5,12,0.015151515151515152,0.013744638995739977,0.17740240422836434
1108389,0,5,0.3,3,0.0007425949144865272,0.14503502932500723,2.1891748447369664e-05,5.8,7,0.21714285714285714,0.002477095703660181,0.14895480017932286
1919,2,1,0.3333333333333333,1,0.0005359115825701633,0.14151428080162748,4.588448888830878e-05,5.666666666666667,7,0.14761904761904762,0.001975768242657422,0.14960829476742687
129042,3,1,0.3333333333333333,2,0.00019620272393214167,0.10926468150480867,3.4386669721287065e-06,3.5,6,0.6333333333333333,0.0005862707307609403,0.11137647528371603
1949,2,4,0.2,3,0.0010716599218269522,0.12398664713184367,3.805255218284038e-05,6.0,8,0.20674603174603176,0.0011956542504732552,0.12484064722329487
3101,4,3,0.2857142857142857,6,0.0008794798744581207,0.12998976452077637,7.795543934972389e-05,5.428571428571429,8,0.31156462585034017,0.0015283127201066243,0.13195618391835146
3095,4,2,0.13333333333333333,2,0.001547853878639666,0.14015682966683968,0.00030470392788006583,4.0,6,0.3111111111111111,0.0019437458998414362,0.13815593667108164
1951,1,0,0.0,0,0.0,0.12159236748489352,2.1173813045324224e-05,6.0,6,0.13333333333333333,0.001547853878639666,0.14015682966683968
1107215,0,3,0.3333333333333333,1,0.0003009215586802196,0.13653830842648937,6.796219549929337e-05,4.666666666666667,5,0.3111111111111111,0.001076871510763878,0.14691788686345605
1952,4,1,0.3,3,0.0012885864110561156,0.13602497588302284,0.0002785696148983228,5.4,8,0.2733333333333333,0.0012923767908923438,0.13564601127087053
1153166,0,2,0.0,0,1.6930804760089177e-05,0.11690878190859176,9.484078921114485e-06,6.0,8,0.03571428571428571,0.001237630034301686,0.12486339783640804
1953,4,0,0.0,0,6.831128289040554e-05,0.11623511070228525,1.0115378879714849e-05,3.5,6,0.13333333333333333,0.0004639910685882763,0.12226663754681358
1153724,0,2,0.0,0,1.6930804760089177e-05,0.11690878190859176,9.484078921114485e-06,6.0,8,0.03571428571428571,0.001237630034301686,0.12486339783640804
1153728,0,4,0.3333333333333333,2,0.0007504427430059746,0.1312623392382271,8.851415392984934e-05,6.0,10,0.2845238095238095,0.002584555556742852,0.12959943224245624
110163,2,5,0.3333333333333333,5,0.0038939876692397667,0.14223841003880272,0.0005040078801423165,5.833333333333333,8,0.22103174603174602,0.0018109680447281494,0.13586400128268442
1955,4,0,0.0,0,0.0050825324822029805,0.1643737305020418,0.0067126425008715825,6.25,12,0.09090909090909091,0.010023843884760493,0.16790096158398196
1110390,0,3,0.0,0,0.0009476297433257646,0.14992899565031992,0.0005154893468717983,4.333333333333333,8,0.0,0.002887586822500915,0.15435060884315563
101143,2,3,0.0,0,0.0037319636875473446,0.1574912264818499,0.003502632396956179,5.8,12,0.08606060606060606,0.0074221241754068995,0.15289756860254444
1118302,0,2,0.0,0,0.00021208800133687433,0.15568407355179387,0.0034029457573655935,7.5,12,0.18181818181818182,0.012995537287802249,0.1630042673297599
1153101,0,3,0.0,0,0.0007783289524611666,0.16034966731423242,0.0034436213142566884,7.0,12,0.010101010101010102,0.009352880799574569,0.16379353117694337
1153150,0,3,0.0,0,0.0007783289524611666,0.16034966731423242,0.0034436213142566884,7.0,12,0.010101010101010102,0.009352880799574569,0.16379353117694337
263486,1,2,0.3333333333333333,1,0.0010275482741807058,0.1582566493697017,0.0034243679236243014,6.0,12,0.23232323232323235,0.009000156621939056,0.15968953395606997
83449,3,3,0.13333333333333333,2,0.006205122667191726,0.15773098891923146,0.00346477473514343,5.833333333333333,12,0.22634680134680132,0.005519263313803888,0.1485305924859107
